,TESTO,DOPPIE,INV. OMIS. INS. LETT/SILL,FUS./SEP ILL.,SCAMBIO OMOF.,H,ACCENTI
880," Secondo consiglio: la struttura. Se per esempio il professore ti assegna una storia, fantastica o realistica che sia, occorre che tu scriva prima la parte iniziale, in cui spieghi la situazione, successivamente la parte centrale, in cui racconti cosa succede e la storia, ed infine la conclusione, che non deve essere necessariamente né troppo lunga né troppo corta, in cui spieghi come la storia si conclude Se il tema assegnato è argomentativo concludi con una riflessione o un commento sul testo appena scritto. Terzo consiglio: il contenuto. Non devi per niente al mondo andare fuori tema. Devi scrivere idee, consigli, sì, ma sempre attenenti alla traccia data. Quarto consiglio: arricchisci il tema. Arricchisci il tema con citazioni di film o libri, ma anche con eventi storici. Se per esempio il professore dà da fare un tema sull’Olocausto, cita alcuni libri, come per esempio “Il diario di Anna Frank” o “L’sola in via degli uccelli” o anche film come “La vita è Bella” o “Il bambino con il pigiamo a righe”.",0,0,0,0,0,0
881," Infine, l’ultimo consiglio: il lessico. Ti consiglio di leggere molto, cosìcché tu possa costruire bene una frase, non usando lessico da bambini, ma anche parole un po’ più difficili. Be’, diciamo che con questi consigli diventai una scrittrice! Ciao, Santana, all’anno prossimo! Diana ",0,0,0,0,0,0
882,"  Poco prima dell'inizio della scuola, mentre leggevo un libro, viene mia madre in camera mia e mi dice: «Andiamo al cinema con Bea, a vedere Monsters University!» Bea è un'amica di mia sorella Francesca e hanno entrambe 9 anni. Se veniva anche mamma voleva dire che c'era anche Giulio. Ricapitoliamo: devo andare al cinema con 2 mamme un nano di 3 anni e 2 bambine di 9. Mi preparai a un pomeriggio Molto strano (e un pò imbarazzante). Incontrammo Bea e sua madre alla metro Manzoni, da lì siamo scesi a piazza della Repubblica, al Moderno. Appena entrati abbiamo preso i biglietti e poi ci siamo diretti verso la parte dei popo-corn dove abbiamo preso 3 vasi di Pop-Corn e dell'acqua. Entrati in sala 1, come dicevano i biglietti, mio fratello si mise a contemplare il suo biglietto strappato, con sguardo stranito. Quando ci fummo seduti ci dovemmo sorbire 30, dico 30 minuti di pubblicità. Quando, finalmente, iniziò il film mio fratello fece un paio di urletti, ma niente di che. La storia gli piacque e si divertì molto.",0,0,0,0,0,0
883," Ma la cosa Peggiore di tutte è stata quando, quasi alla fine del film, nel momento in cui la professoressa cattiva se ne va, Giulio ha espresso e reso nota a Tutta, dico Tutta la sala la sua opinione: «Dove va quella fetente?» Se dico “ha reso nota” intendo dire che non c'è stata persona in tutta la sala che non l'ha sentito. Mia madre si è un pò preoccupata e si è subito girata verso Giulio per farlo stare zitto; io sono ""sprofondata"" nella poltrona quando ho sentito le risate che si levavano da tutta la sala. Prometto che non andrò mai più al cinema con mio fratello! È troppo imbarazzante!",0,0,0,0,0,1
884," Cara Matilde, ho ricevuto la tua lettera in cui mi hai chiesto di darti qualche consiglio per i temi. Allora… io non sono tanto brava a fare i temi perché non ho mai buone idee. Però la parte più difficile per me è cominciare, proprio come mi è successo ora. Secondo me le cose fondamentali sono… quando ti viene data la traccia devi seguirla perfettamente e devi scrivere tutte le cose che ti chiede. Per quanto riguarda la forma, il lessico, la grafia ecc. devi scrivere molti aggettivi a fare tante descrizioni; devi usare un lessico ricco; poi devi scrivere con un linguaggio personale, devi curare bene la forma e seguire un filo logico. Per i verbi devi usare più quelli del tempo presente che quelli nel passato, se non sei tanto brava. Devi cercare di fare un tema originale, non banale. L’ordine e la grafia comprensibile sono molto importanti nei temi. Alcune professoresse dicono che a loro non importa se la grafia è poco comprensibile perché è la tua grafia e rispecchia il tuo carattere e la tua personalità (proprio come dice la mia professoressa), però le altre professoresse importa e quindi se non riescono a leggere bene il tuo testo lo potrebbero valutare di meno. Questo è tutto quello che so e che penso ti potrebbe restare utile e che ti potrebbe dare buoni risultati.",0,0,0,0,0,0
885,,0,0,0,0,0,0
886,"  Ciao sono Luca vengo dall'itlia e sono arrivato in America da due giorni. non capisco niente di quello che dicono, non so una parola e allora mi diverto a prenderli in giro in Italiano e gli ronpo le cose per dispetto e gli tiro le penne e i quaderni. In Italia a scuola ero bravo invece qua no, perché non capisco, allora i professori mi mettono F e mi guardano male. Dopo un mese finalmente abbiamo le vacanze di Natale e torno in Italia, però durano poco e il tempo passa in fretta e devo tornare in America. Tornato in classe mia c'era un mio vecchio amico Italiano, valter. gli chiedo. «Che ci fai qui» lui mi risponde: «mio padre è venuto a lavorare qui». Io mi ero stupito in senso buono, allora mi traduce quello che mi dicono e mi insegna l'Americano. Alla fine dell'anno grazie a walter ero promosso e sono tornato in Italia.",0,1,1,0,0,0
887,,0,0,0,0,0,0
888,"  Mi sveglio la mattina alle 6.30... Mi alzo dal letto sforzando le braccia e cammino a malapena. Sono stanca, come tutti i giorni, e nn ci vedo bene... Tutto bianco ecco! Il mio primo pensiero è qualcuno mi ha fatto ceca per non guardare quanto fa schifo questo mondo! Comunque... Vado allo specchio e mi ricordo di aver dimenticato di struccarmi, ma lo struccante è finito. Devo sporcare l'asciugamano per l'ennesima volta. Accendo l'acqua per lavarmi la faccia, è calda, bollente. Ma di prima mattina non ci faccio molto caso. Dopo essermi lavata la faccia, comincio a truccarmi. Ormai mi sono svegliata, riesco per fino a fare una linea di eyeliner perfetta che tutti mi invidiano. Mi vesto, e anche velocemente. Sono quasi le 7.10 e le campane sono suonate dieci minuti fa. Tra 20 minuti devo scendere... E non ho fatto colazione!!! Corro in cucina, sto a dieta, quindi mi mangio un biscotto e uno yogurt. Poi scappo in camera a controllare se ho fatto lo zaino della scuola... Cavolo! Ci mancava solo che ieri mi sono addormentata davanti alla tele! Che materie ho per oggi? 3 ore di Castelli, 2 della Brancaccio e 1 della Bufano. Oggi giornata faticosa... Nella mia mente si aziona un calendario tutto suo: si entra alle 10.30 e si esce alle 13.30: si 3 ore di lezione bastano ed avanzano. Poi il Giovedì non si va a scuola, giorno di riposo! Niente compiti... Non servono. Ah e le vacanze durano 6 mesi quelle estive e 2 mesi le invernali. 4 mesi di scuola bastano. Oddio sono le 7.25! Devo scendere!! Prendo le cuffiette e accendo la musica, prendo la prima felpa e la indosso, prendo lo zaino e tutto il peso crolla nella mia mente.",0,0,0,0,0,0
889," Stamattina in prima ora Castelli!!! HEPL! Mi sono dimenticata gli schemi sulla scrivania! E adesso che gli dico?! Non mi crederà mica!!! Uffaaaaaa! La solita scusa: «li ho dimenticati a casa di meg» le prime due volte ci è cascato, alla terza non ci ha creduto, ma poi glieli ho portati tutti l'altro giorno. La giornata va avanti cosi... Ho sonno verso la quarta ora... E voglio dormireeeeee!!! Torno a casa stanchissima... A casa c'è mia madre che comincia a farmi domande su come è andata la giornata. Rispondo a tutte le domande «si, si» «tutto ok»! Di 'ok' nn c'è nulla sono stanca morta.. Infatti mi butto sul divano e mi addormento. Alle 4 comincio i compiti... Ah ma io domani nn ho scuola!!! Posso dormire quando mi pare. Un altra chiamata di mia madre, la voce stridula che urla si sente dal telefono, non la sopporto quando urla. Finito il mio pisolino, chiamo meg ha tante cosa da raccontarmi... Finito di gossippare tra amiche. Vado a cena, e mi riaddormento davanti alla tele...",0,0,0,0,0,0
890," Non mi è venuto in mente un evento buffo... So che è un pò fuori tema, ma sono riuscita solo a farle questo.",0,0,0,0,0,1
891," Qualche mese fa ho scoperto l’ingiustizia, una cosa molto triste e anche se c’è un discussione c’è sempre l’ingiustizia. Io l’ho provata e l’ho scoperta quando andai con mia madre, mio fratello Luca e un amico di mio padre con la Jeep in un campo dove c’era una pozza. Volevamo saltarlo come aveva fatto mio fratello con papà, ma visto che il suo amico non ebbe accelerato anzi andò pianissimo quando le ruote davanti entrarono nella buca Luca andò un po’ a sbattere contro il vetro perché non si era legato non lo ruppe ma formò una crepa. Eravamo terrorizzati per come l’avrebbe presa papà. Tornammo e gli dicemmo il vetro ma capì il parafango vide degli aghi di pino e disse che non avrebbe avuto molta importanza. Scendemmo dalla macchina e gli facemmo vedere e lui si arrabbiò. Chiese chi fosse stato e io dissi che era stato Luca ma lui gli diede una falsa spiegazione dicendo che avevo detto di non legarsi perché non sarebbe successo niente così se la prese con me. Provai a discolparmi ma invano ci riuscii qui scopri l’ingiustizia . Provai e riprovai ma la colpa restava su di me fin quando mia madre scese dalla macchina e spiegò il fatto. Papà così disse a Luca che avrebbe dovuto legarlo e che non sarebbe più salito su una macchina se non si fosse legato. Da quel giorno capii che è essenziale legarsi.",0,0,0,0,0,0
892,,0,0,0,0,0,0
893,"  27/08/'13 - Cefalonia - Grecia ""Un vuoto nella luce"" Caro diario, oggi sono qui e tu sempre con me, a Cefalonia, un mondo, una bellezza incredibile, colori che ti aprono gli occhi, e che ti tolgono il fiato. Un nuovo inizio, ogni angolo varia di sfumature, un'emozione solo a dirlo! Siamo nel nostro albergo, resort, villaggio turistico, comunque lo si voglia chiamare, stesi su due sdraio, sì mi immagino ancora quel momento stamattina, quando io e papà, eravamo così tranquilli, all'ombra di un immenso pino marittimo, solo sole, che spaccava le pietre e una luce così intensa, pazzesca, tutto sembrava scintillare, anche le parole tra me e lui erano accese pronte a prendere spicco. Abbiamo iniziato a parlare... Dall'inizio dell'anno, anche da prima, ho sempre sentito parlare, e mi sono preoccupato tantissimo, delle condizioni dell'Europa, la crisi, solo la crisi, si vedeva all'orizzonte, soprattutto in Grecia, in Spagna e al terzo posto l'Italia, noi, proprio noi.",0,0,0,0,0,0
894," ""Mah, Mah, la Grecia?"", questa, mi ricordo bene, stamattina è stata la mia esclamazione, eh sì!, perché solo qui mi sono accorto, non che stiamo in Grecia, ma che il paese dove stiamo trascorrendo le nostre vacanze comodi e beati è scenario e protagonista, falso protagonista, proprio falso! A me questo paese, non sembrava, così in crisi, i paesaggi e le zone erano generalmente curate, come in Italia...! Le città sono sempre belle, anche ieri, siamo andati a visitare, prima di arrivare qui a Cefalonia, Olimpia, sia i resti sia alla città moderna, ma non è così la faccenda! È molto peggio, soprattutto, perché il mondo si riconosce dalle persone e non dai luoghi! Subito, allora io e papà abbiamo discusso di questo, di questa differenza, infatti noi ci troviamo, tutt'ora, in un oasi, in paradiso, ma per quanto riguardano le persone, come ad Atene, quando due anni fa ci siamo andati, mi sono caduti gli occhi, e stato come se intorno a me tutto quel sole non c'era più, è stato molto triste, ricordo, vedere le piazze più famose e storiche di Atene, come piazza Omonia o piazza Sintagma, dove si trova il parlamento, uno ""schifo"", un dispiacere veramente grande, piene di rifiuti, di gente, tra turisti e cittadini che si muovevano spingendosi, senza sapere dove andare, senza essere consapevoli di chi o di che cosa avessero davanti, con una paura interiore evidente. Oggi riguardo a questo papà mi ha detto che se non conosci te stesso non puoi fare niente, proprio come diceva e come è scritto sul portale dell'antico santuario di Delfi, di Aristotele (o Platone?), ""Knozi seuton"" (conosci te stesso), dove infatti tutti, anche quelli che si dirigevano lì, a Delfi per avere responso dall'Oracolo, (la Sibilla), dovevano sapere bene la loro identità qual era, avere uno scopo preciso, giusto e utile!",0,0,1,0,0,0
895," Sempre ad Atene, ricordo, che per me, l'unica parola che regnava nella città, caro diario, era disordine e forse anche truffa e inganno! Tutt'altro, che come nell'età classica (V secolo a.C.), con la democrazia, della quale fu culla, non si vedeva più; tutto nacque in questa città... anzi forse solo questo... solo il passato la Grecia ha conservato, solo l'acropoli, il resto un enorme mercato di niente, che pende nel vuoto, un ""Kaos"", nel vero senso della parola greca, non come ad Agrigento, la località dove si trova la casa natale di Pirandello, questo era ed è proprio il vuoto e la nostra delusione, il nostro dubbio, così triste!  È stato proprio su di questo che abbiamo discusso, pensando alla Grecia che ""fondò"" e che ispirò e diede origini a Roma e al suo grande impero. Una Grecia... ora così ridotta! Ho capito molte cose questa mattina, ma ancora non ho chiaro perché la vita deve essere così terribile! Nel senso che l'uomo crea e allo stesso tempo distrugge, l'uomo produce ma disfa, questa contrapposizione così inutile, triste più che altro, veramente triste!",0,0,0,0,0,0
896," Papà mi ha spiegato anche che, l'Europa, è una comunità, un'unione, almeno con gli Stati che ne fanno parte e per questo deve essere unita e per questo non è solo colpa della Grecia o della Spagna, che si trovano in crisi; l'Euro, la moneta, il gruppo è di tutti, non esiste ne un capo ne un debole, l'Europa è di tutti, anche della Germania o dei paesi più forti, i quali, se non aiutano i più deboli, non funziona, la squadra non è vincente. Tutta l'Europa cade, non solo la Grecia e nonostante tutti i discorsi che si fanno per dividere l'Euro, questa moneta così forte e così fragile, tra Euro forte ed Euro debole, caro diario, tutto perde, tutto muore, l'incendio devasterà tutta la foresta. Il gruppo non lo Stato singolo! Con mio padre stamattina abbiamo anche pensato alla crisi ancora più in generale, come crisi mondiale, così, tutti la definiscono, così grande e dura.",0,0,0,0,0,0
